movieId,title,genres,year,imdbId
1662,Gang Related,Crime,1997.0,118900
1663,Stripes,Comedy|War,1981.0,83131
1665,Bean,Comedy,1997.0,118689
1667,Mad City,Action|Drama,1997.0,119592
1670,Welcome to Sarajevo,Drama|War,1997.0,120490
1671,Deceiver,Crime|Drama|Thriller,1997.0,119527
1672,"Rainmaker, The",Drama,1997.0,119978
1673,Boogie Nights,Drama,1997.0,118749
1674,Witness,Drama|Romance|Thriller,1985.0,90329
1675,Incognito,Crime|Thriller,1997.0,119365
1676,Starship Troopers,Action|Sci-Fi,1997.0,120201
1677,Critical Care,Comedy|Drama,1997.0,118901
1678,"Joy Luck Club, The",Drama|Romance,1993.0,107282
1679,Chairman of the Board,Comedy,1998.0,118836
1680,Sliding Doors,Drama|Romance,1998.0,120148
1681,Mortal Kombat: Annihilation,Action|Adventure|Fantasy,1997.0,119707
1682,"Truman Show, The",Comedy|Drama|Sci-Fi,1998.0,120382
1683,"Wings of the Dove, The",Drama|Romance,1997.0,120520
1684,Mrs. Dalloway,Drama|Romance,1997.0,119723
1685,"I Love You, I Love You Not",Drama|Romance,1996.0,116592
1686,Red Corner,Crime|Thriller,1997.0,119994
1687,"Jackal, The",Action|Thriller,1997.0,119395
1688,Anastasia,Adventure|Animation|Children|Drama|Musical,1997.0,118617
1689,"Man Who Knew Too Little, The",Comedy|Crime|Thriller,1997.0,120483
1690,Alien: Resurrection,Action|Horror|Sci-Fi,1997.0,118583
1693,Amistad,Drama|Mystery,1997.0,118607
1694,"Apostle, The",Drama,1997.0,118632
1695,Artemisia,Drama,1997.0,123385
1696,Bent,Drama|War,1997.0,118698
1699,"Butcher Boy, The",Comedy|Drama,1997.0,118804
1701,Deconstructing Harry,Comedy|Drama,1997.0,118954
1702,Flubber,Children|Comedy|Fantasy,1997.0,119137
1703,For Richer or Poorer,Comedy,1997.0,119142
1704,Good Will Hunting,Drama|Romance,1997.0,119217
1707,Home Alone 3,Children|Comedy,1997.0,119303
1711,Midnight in the Garden of Good and Evil,Crime|Drama|Mystery,1997.0,119668
1713,Mouse Hunt,Children|Comedy,1997.0,119715
1717,Scream 2,Comedy|Horror|Mystery|Thriller,1997.0,120082
1718,Stranger in the House,Thriller,1997.0,120222
1719,"Sweet Hereafter, The",Drama,1997.0,120255
1721,Titanic,Drama|Romance,1997.0,120338
1722,Tomorrow Never Dies,Action|Adventure|Thriller,1997.0,120347
1726,"Postman, The",Action|Adventure|Drama|Sci-Fi,1997.0,119925
1727,"Horse Whisperer, The",Drama|Romance,1998.0,119314
1729,Jackie Brown,Crime|Drama|Thriller,1997.0,119396
1730,Kundun,Drama,1997.0,119485
1731,Mr. Magoo,Comedy,1997.0,119718
1732,"Big Lebowski, The",Comedy|Crime,1998.0,118715
1733,Afterglow,Drama|Romance,1997.0,118566
1734,My Life in Pink (Ma vie en rose),Comedy|Drama,1997.0,119590
1735,Great Expectations,Drama|Romance,1998.0,119223
1739,3 Ninjas: High Noon On Mega Mountain,Action|Children|Comedy,1998.0,118539
1746,Senseless,Comedy,1998.0,120820
1747,Wag the Dog,Comedy,1997.0,120885
1748,Dark City,Adventure|Film-Noir|Sci-Fi|Thriller,1998.0,118929
1752,Hard Rain,Action|Crime|Thriller,1998.0,120696
1753,Half Baked,Comedy,1998.0,120693
1754,Fallen,Crime|Drama|Fantasy|Thriller,1998.0,119099
1755,Shooting Fish,Comedy|Romance,1997.0,120122
1757,Fallen Angels (Duo luo tian shi),Drama|Romance,1995.0,112913
1759,"Four Days in September (O Que É Isso, Companheiro?)",Drama,1997.0,119815
1760,Spice World,Comedy,1997.0,120185
1762,Deep Rising,Action|Horror|Sci-Fi,1998.0,118956
1767,Music From Another Room,Drama|Romance,1998.0,119734
1769,"Replacement Killers, The",Action|Crime|Thriller,1998.0,120008
1770,B. Monkey,Crime|Romance|Thriller,1998.0,120594
1771,Night Flier,Horror,1997.0,119784
1772,Blues Brothers 2000,Action|Comedy|Musical,1998.0,118747
1777,"Wedding Singer, The",Comedy|Romance,1998.0,120888
1779,Sphere,Sci-Fi|Thriller,1998.0,120184
1783,Palmetto,Crime|Drama|Mystery|Romance|Thriller,1998.0,120782
1784,As Good as It Gets,Comedy|Drama|Romance,1997.0,119822
1785,King of New York,Crime|Thriller,1990.0,99939
1791,Twilight,Crime|Drama|Thriller,1998.0,119594
1792,U.S. Marshals,Action|Crime|Thriller,1998.0,120873
1793,Welcome to Woop-Woop,Comedy,1997.0,120491
1794,Love and Death on Long Island,Comedy|Drama,1997.0,119574
1797,Everest,Documentary|IMAX,1998.0,120661
1798,Hush,Thriller,1998.0,118744
1799,Suicide Kings,Comedy|Crime|Drama|Mystery|Thriller,1997.0,120241
1801,"Man in the Iron Mask, The",Action|Adventure|Drama,1998.0,120744
1804,"Newton Boys, The",Crime|Drama,1998.0,120769
1805,Wild Things,Crime|Drama|Mystery|Thriller,1998.0,120890
1806,Paulie,Adventure|Children|Comedy,1998.0,125454
1807,"Cool, Dry Place, A",Drama,1998.0,120642
1809,Fireworks (Hana-bi),Crime|Drama,1997.0,119250
1810,Primary Colors,Comedy|Drama,1998.0,119942
1812,Wide Awake,Children|Comedy|Drama,1998.0,120510
1816,Two Girls and a Guy,Comedy|Drama,1997.0,124179
1821,"Object of My Affection, The",Comedy|Romance,1998.0,120772
1824,Homegrown,Comedy|Thriller,1998.0,119305
1825,The Players Club,Comedy|Drama,1998.0,119905
1826,Barney's Great Adventure,Adventure|Children,1998.0,120598
1827,"Big One, The",Comedy|Documentary,1997.0,124295
1829,Chinese Box,Drama|Romance,1997.0,118851
1831,Lost in Space,Action|Adventure|Sci-Fi,1998.0,120738
1833,Mercury Rising,Action|Drama|Thriller,1998.0,120749
1834,"Spanish Prisoner, The",Crime|Drama|Mystery|Thriller,1997.0,120176
1835,City of Angels,Drama|Fantasy|Romance,1998.0,120632
1836,"Last Days of Disco, The",Comedy|Drama,1998.0,120728
1837,"Odd Couple II, The",Comedy,1998.0,120773
1839,My Giant,Comedy,1998.0,120765
1840,He Got Game,Drama,1998.0,124718
1841,"Gingerbread Man, The",Drama|Thriller,1998.0,119196
1844,Live Flesh (Carne trémula),Drama|Romance,1997.0,118819
1845,Zero Effect,Comedy|Mystery|Thriller,1998.0,120906
1848,"Borrowers, The",Adventure|Children|Comedy|Fantasy,1997.0,118755
1855,Krippendorf's Tribe,Comedy,1998.0,120725
1856,Kurt & Courtney,Documentary,1998.0,138563
1857,"Real Blonde, The",Comedy,1997.0,119987
1858,Mr. Nice Guy (Yat goh ho yan),Action|Comedy,1997.0,117786
1859,Taste of Cherry (Ta'm e guilass),Drama,1997.0,120265
1860,Character (Karakter),Drama,1997.0,119448
1862,Species II,Horror|Sci-Fi,1998.0,120841
1863,Major League: Back to the Minors,Comedy,1998.0,120742
1866,"Big Hit, The",Action|Comedy|Crime,1998.0,120609
1867,Tarzan and the Lost City,Action|Adventure,1998.0,120856
1870,"Dancer, Texas Pop. 81",Comedy|Drama,1998.0,118925
1873,"Misérables, Les",Crime|Drama|Romance|War,1998.0,119683
1875,Clockwatchers,Comedy,1997.0,118866
1876,Deep Impact,Drama|Sci-Fi|Thriller,1998.0,120647
1881,Quest for Camelot,Adventure|Animation|Children|Fantasy|Musical,1998.0,120800
1882,Godzilla,Action|Sci-Fi|Thriller,1998.0,120685
1883,Bulworth,Comedy|Drama|Romance,1998.0,118798
1884,Fear and Loathing in Las Vegas,Adventure|Comedy|Drama,1998.0,120669
1885,"Opposite of Sex, The",Comedy|Drama|Romance,1998.0,120777
1887,Almost Heroes,Adventure|Comedy|Western,1998.0,119053
1888,Hope Floats,Comedy|Drama|Romance,1998.0,119313
1889,Insomnia,Drama|Mystery|Thriller,1997.0,119375
1891,"Ugly, The",Horror|Thriller,1997.0,120401
1892,"Perfect Murder, A",Thriller,1998.0,120787
1893,Beyond Silence (Jenseits der Stille),Drama,1996.0,116692
1894,Six Days Seven Nights,Adventure|Comedy|Romance,1998.0,120828
1895,Can't Hardly Wait,Comedy|Drama|Romance,1998.0,127723
1897,High Art,Drama|Romance,1998.0,139362
1900,"Children of Heaven, The (Bacheha-Ye Aseman)",Comedy|Drama,1997.0,118849
1902,Dream for an Insomniac,Drama|Romance,1996.0,116141
1904,Henry Fool,Comedy|Drama,1997.0,122529
1906,Mr. Jealousy,Comedy|Romance,1997.0,119717
1907,Mulan,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998.0,120762
1909,"X-Files: Fight the Future, The",Action|Crime|Mystery|Sci-Fi|Thriller,1998.0,120902
1910,I Went Down,Comedy|Crime|Drama,1997.0,126344
1911,Dr. Dolittle,Comedy,1998.0,118998
1912,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,1998.0,120780
1913,Picnic at Hanging Rock,Drama|Mystery,1975.0,73540
1914,Smoke Signals,Comedy|Drama,1998.0,120321
1916,Buffalo '66 (a.k.a. Buffalo 66),Drama|Romance,1998.0,118789
1917,Armageddon,Action|Romance|Sci-Fi|Thriller,1998.0,120591
1918,Lethal Weapon 4,Action|Comedy|Crime|Thriller,1998.0,122151
1919,Madeline,Children|Comedy,1998.0,123987
1920,Small Soldiers,Animation|Children|Fantasy|War,1998.0,122718
1921,Pi,Drama|Sci-Fi|Thriller,1998.0,138704
1922,Whatever,Drama,1998.0,140688
1923,There's Something About Mary,Comedy|Romance,1998.0,129387
1924,Plan 9 from Outer Space,Horror|Sci-Fi,1959.0,52077
1926,"Broadway Melody, The",Musical,1929.0,19729
1927,All Quiet on the Western Front,Action|Drama|War,1930.0,20629
1928,Cimarron,Drama|Western,1931.0,21746
1929,Grand Hotel,Drama|Romance,1932.0,22958
1931,Mutiny on the Bounty,Adventure|Drama,1935.0,26752
1932,"Great Ziegfeld, The",Drama|Musical,1936.0,27698
1933,"Life of Emile Zola, The",Drama,1937.0,29146
1934,You Can't Take It with You,Comedy|Romance,1938.0,30993
1936,Mrs. Miniver,Drama|War,1942.0,35093
1937,Going My Way,Comedy|Drama|Musical,1944.0,36872
1938,"Lost Weekend, The",Drama,1945.0,37884
1939,"Best Years of Our Lives, The",Drama|War,1946.0,36868
1940,Gentleman's Agreement,Drama,1947.0,39416
1941,Hamlet,Drama,1948.0,40416
1942,All the King's Men,Drama,1949.0,41113
1944,From Here to Eternity,Drama|Romance|War,1953.0,45793
1945,On the Waterfront,Crime|Drama,1954.0,47296
1946,Marty,Drama|Romance,1955.0,48356
1947,West Side Story,Drama|Musical|Romance,1961.0,55614
1948,Tom Jones,Adventure|Comedy|Romance,1963.0,57590
1949,"Man for All Seasons, A",Drama,1966.0,60665
1950,In the Heat of the Night,Drama|Mystery,1967.0,61811
1951,Oliver!,Drama|Musical,1968.0,63385
1952,Midnight Cowboy,Drama,1969.0,64665
1953,"French Connection, The",Action|Crime|Thriller,1971.0,67116
1954,Rocky,Drama,1976.0,75148
1955,Kramer vs. Kramer,Drama,1979.0,79417
1956,Ordinary People,Drama,1980.0,81283
1957,Chariots of Fire,Drama,1981.0,82158
1958,Terms of Endearment,Comedy|Drama,1983.0,86425
1959,Out of Africa,Drama|Romance,1985.0,89755
1960,"Last Emperor, The",Drama,1987.0,93389
1961,Rain Man,Drama,1988.0,95953
1962,Driving Miss Daisy,Drama,1989.0,97239
1963,Take the Money and Run,Comedy|Crime,1969.0,65063
1964,Klute,Drama|Mystery,1971.0,67309
1965,Repo Man,Comedy|Sci-Fi,1984.0,87995
1966,Metropolitan,Comedy,1990.0,100142
1967,Labyrinth,Adventure|Fantasy|Musical,1986.0,91369
1968,"Breakfast Club, The",Comedy|Drama,1985.0,88847
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,1985.0,89686
1970,"Nightmare on Elm Street 3: Dream Warriors, A",Horror|Thriller,1987.0,93629
1971,"Nightmare on Elm Street 4: The Dream Master, A",Horror|Thriller,1988.0,95742
1972,"Nightmare on Elm Street 5: The Dream Child, A",Horror,1989.0,97981
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",Horror,1991.0,101917
1974,Friday the 13th,Horror|Mystery|Thriller,1980.0,80761
1975,Friday the 13th Part 2,Horror,1981.0,82418
1976,Friday the 13th Part 3: 3D,Horror,1982.0,83972
1977,Friday the 13th Part IV: The Final Chapter,Horror,1984.0,87298
1978,Friday the 13th Part V: A New Beginning,Horror,1985.0,89173
1979,Friday the 13th Part VI: Jason Lives,Horror,1986.0,91080
1980,Friday the 13th Part VII: The New Blood,Horror,1988.0,95179
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989.0,97388
1982,Halloween,Horror,1978.0,77651
1983,Halloween II,Horror,1981.0,82495
1984,Halloween III: Season of the Witch,Horror,1982.0,85636
1985,Halloween 4: The Return of Michael Myers,Horror,1988.0,95271
1986,Halloween 5: The Revenge of Michael Myers,Horror,1989.0,97474
1987,Prom Night,Horror,1980.0,81383
1990,Prom Night IV: Deliver Us From Evil,Horror,1992.0,105179
1991,Child's Play,Horror|Thriller,1988.0,94862
1992,Child's Play 2,Horror|Thriller,1990.0,99253
1993,Child's Play 3,Comedy|Horror|Thriller,1991.0,103956
1994,Poltergeist,Horror|Thriller,1982.0,84516
1995,Poltergeist II: The Other Side,Horror|Thriller,1986.0,91778
1996,Poltergeist III,Horror|Thriller,1988.0,95889
1997,"Exorcist, The",Horror|Mystery,1973.0,70047
1998,Exorcist II: The Heretic,Horror,1977.0,76009
1999,"Exorcist III, The",Horror,1990.0,99528
2000,Lethal Weapon,Action|Comedy|Crime|Drama,1987.0,93409
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989.0,97733
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992.0,104714
2003,Gremlins,Comedy|Horror,1984.0,87363
2004,Gremlins 2: The New Batch,Comedy|Horror,1990.0,99700
2005,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,1985.0,89218
2006,"Mask of Zorro, The",Action|Comedy|Romance,1998.0,120746
2007,Polish Wedding,Comedy,1998.0,119910
2008,"This World, Then the Fireworks",Crime|Drama|Film-Noir,1997.0,117898
2009,Soylent Green,Drama|Mystery|Sci-Fi|Thriller,1973.0,70723
2010,Metropolis,Drama|Sci-Fi,1927.0,17136
2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989.0,96874
2012,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,1990.0,99088
2013,"Poseidon Adventure, The",Action|Adventure|Drama,1972.0,69113
2014,Freaky Friday,Children|Comedy|Fantasy,1977.0,76054
2015,"Absent-Minded Professor, The",Children|Comedy|Fantasy,1961.0,54594
2016,"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,1979.0,78790
2017,Babes in Toyland,Children|Fantasy|Musical,1961.0,54649
2018,Bambi,Animation|Children|Drama,1942.0,34492
2019,Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,1954.0,47478
2020,Dangerous Liaisons,Drama|Romance,1988.0,94947
2021,Dune,Adventure|Sci-Fi,1984.0,87182
2022,"Last Temptation of Christ, The",Drama,1988.0,95497
2023,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,1990.0,99674
2024,"Rapture, The",Drama|Mystery,1991.0,102757
2025,Lolita,Drama|Romance,1997.0,119558
2026,Disturbing Behavior,Horror|Thriller,1998.0,134619
2027,Jane Austen's Mafia!,Comedy|Crime,1998.0,120741
2028,Saving Private Ryan,Action|Drama|War,1998.0,120815
2032,"Barefoot Executive, The",Children|Comedy,1971.0,66811
2033,"Black Cauldron, The",Adventure|Animation|Children|Fantasy,1985.0,88814
2034,"Black Hole, The",Children|Sci-Fi,1979.0,78869
2035,Blackbeard's Ghost,Children|Comedy,1968.0,62737
2036,Blank Check,Children|Comedy,1994.0,109287
2037,Candleshoe,Adventure|Children|Comedy,1977.0,75807
2038,"Cat from Outer Space, The",Children|Comedy|Sci-Fi,1978.0,77305
2040,"Computer Wore Tennis Shoes, The",Children|Comedy,1969.0,65566
2041,Condorman,Action|Adventure|Children|Comedy,1981.0,82199
2042,D2: The Mighty Ducks,Children|Comedy,1994.0,109520
2043,Darby O'Gill and the Little People,Adventure|Children|Fantasy,1959.0,52722
2044,"Devil and Max Devlin, The",Comedy|Fantasy,1981.0,82263
2046,Flight of the Navigator,Adventure|Children|Sci-Fi,1986.0,91059
2048,"Great Mouse Detective, The",Action|Animation|Children|Crime,1986.0,91149
2050,Herbie Goes Bananas,Adventure|Children|Comedy,1980.0,80861
2051,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,1977.0,76137
2052,Hocus Pocus,Children|Comedy|Fantasy|Horror,1993.0,107120
2053,"Honey, I Blew Up the Kid",Children|Comedy|Sci-Fi,1992.0,104437
2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989.0,97523
2055,Hot Lead and Cold Feet,Action|Comedy|Western,1978.0,77698
2056,In Search of the Castaways,Adventure|Children,1962.0,56095
2057,"Incredible Journey, The",Adventure|Children,1963.0,57180
2058,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998.0,120768
2059,"Parent Trap, The",Children|Comedy|Romance,1998.0,120783
2060,BASEketball,Comedy,1998.0,131857
2064,Roger & Me,Documentary,1989.0,98213
2065,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985.0,89853
2066,Out of the Past,Film-Noir,1947.0,39689
2067,Doctor Zhivago,Drama|Romance|War,1965.0,59113
2068,Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,1982.0,83922
2069,"Trip to Bountiful, The",Drama,1985.0,90203
2070,Tender Mercies,Drama|Romance|Western,1983.0,86423
2071,And the Band Played On,Drama,1993.0,106273
2072,"'burbs, The",Comedy,1989.0,96734
2073,Fandango,Comedy,1985.0,89126
2074,"Night Porter, The (Portiere di notte, Il)",Crime|Drama|Romance,1974.0,71910
2075,Mephisto,Drama|War,1981.0,82736
2076,Blue Velvet,Drama|Mystery|Thriller,1986.0,90756
2077,"Journey of Natty Gann, The",Adventure|Children,1985.0,89385
2078,"Jungle Book, The",Animation|Children|Comedy|Musical,1967.0,61852
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1955.0,48280
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989.0,97757
2082,"Mighty Ducks, The",Children|Comedy,1992.0,104868
2083,"Muppet Christmas Carol, The",Children|Comedy|Musical,1992.0,104940
2084,Newsies,Children|Musical,1992.0,104990
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1961.0,55254
2087,Peter Pan,Animation|Children|Fantasy|Musical,1953.0,46183
2088,Popeye,Adventure|Comedy|Musical,1980.0,81353
2089,"Rescuers Down Under, The",Adventure|Animation|Children,1990.0,100477
2090,"Rescuers, The",Adventure|Animation|Children|Crime|Drama,1977.0,76618
2091,Return from Witch Mountain,Children|Sci-Fi,1978.0,78158
2092,"Return of Jafar, The",Adventure|Animation|Children|Fantasy|Musical|Romance,1994.0,107952
2093,Return to Oz,Adventure|Children|Fantasy,1985.0,89908
2094,"Rocketeer, The",Action|Adventure|Sci-Fi,1991.0,102803
2095,"Shaggy D.A., The",Children|Comedy,1976.0,75200
2096,Sleeping Beauty,Animation|Children|Musical,1959.0,53285
2097,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983.0,86336
2098,Son of Flubber,Children|Comedy,1963.0,57518
2099,Song of the South,Adventure|Animation|Children|Musical,1946.0,38969
2100,Splash,Comedy|Fantasy|Romance,1984.0,88161
2102,Steamboat Willie,Animation|Children|Comedy|Musical,1928.0,19422
2103,Tall Tale,Adventure|Children|Fantasy|Western,1995.0,111359
2104,Tex,Drama,1982.0,84783
2105,Tron,Action|Adventure|Sci-Fi,1982.0,84827
2106,Swing Kids,Drama|War,1993.0,108265
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1998.0,120694
2108,L.A. Story,Comedy|Romance,1991.0,102250
2109,"Jerk, The",Comedy,1979.0,79367
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982.0,83798
2111,"Man with Two Brains, The",Comedy,1983.0,85894
2112,Grand Canyon,Crime|Drama,1991.0,101969
2114,"Outsiders, The",Drama,1983.0,86066
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984.0,87469
2116,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978.0,77869
2117,1984 (Nineteen Eighty-Four),Drama|Sci-Fi,1984.0,87803
2118,"Dead Zone, The",Thriller,1983.0,85407
2119,Maximum Overdrive,Horror,1986.0,91499
2120,Needful Things,Drama|Horror,1993.0,107665
2121,Cujo,Horror|Thriller,1983.0,85382
2122,Children of the Corn,Horror|Thriller,1984.0,87050
2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1989.0,96787
2124,"Addams Family, The",Children|Comedy|Fantasy,1991.0,101272
2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998.0,120631
2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998.0,120832
2130,Atlantic City,Crime|Drama|Romance,1980.0,80388
2131,Autumn Sonata (Höstsonaten),Drama,1978.0,77711
2132,Who's Afraid of Virginia Woolf?,Drama,1966.0,61184
2133,Adventures in Babysitting,Adventure|Comedy,1987.0,92513
2134,Weird Science,Comedy|Fantasy|Sci-Fi,1985.0,90305
2135,Doctor Dolittle,Adventure|Children|Musical,1967.0,61584
2136,"Nutty Professor, The",Comedy|Sci-Fi,1963.0,57372
2137,Charlotte's Web,Animation|Children,1973.0,70016
2138,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978.0,78480
2139,"Secret of NIMH, The",Adventure|Animation|Children|Drama,1982.0,84649
2140,"Dark Crystal, The",Adventure|Fantasy,1982.0,83791
2141,"American Tail, An",Adventure|Animation|Children|Comedy,1986.0,90633
2142,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991.0,101329
2143,Legend,Adventure|Fantasy|Romance,1985.0,89469
2144,Sixteen Candles,Comedy|Romance,1984.0,88128
2145,Pretty in Pink,Comedy|Drama|Romance,1986.0,91790
2146,St. Elmo's Fire,Drama|Romance,1985.0,90060
2147,"Clan of the Cave Bear, The",Adventure|Drama|Fantasy,1986.0,90848
2148,House,Comedy|Fantasy|Horror,1986.0,91223
2149,House II: The Second Story,Comedy|Fantasy|Horror,1987.0,93220
2150,"Gods Must Be Crazy, The",Adventure|Comedy,1980.0,80801
2151,"Gods Must Be Crazy II, The",Comedy,1989.0,97443
2152,Air Bud: Golden Receiver,Children|Comedy,1998.0,140796
2153,"Avengers, The",Action|Adventure,1998.0,118661
2154,How Stella Got Her Groove Back,Drama|Romance,1998.0,120703
2155,"Slums of Beverly Hills, The",Comedy|Drama,1998.0,120831
2156,"Best Man, The (Testimone dello sposo, Il)",Comedy|Drama|Romance,1998.0,133413
2159,Henry: Portrait of a Serial Killer,Crime|Horror|Thriller,1986.0,99763
2160,Rosemary's Baby,Drama|Horror|Thriller,1968.0,63522
2161,"NeverEnding Story, The",Adventure|Children|Fantasy,1984.0,88323
2162,"NeverEnding Story II: The Next Chapter, The",Adventure|Children|Fantasy,1990.0,100240
2163,Attack of the Killer Tomatoes!,Comedy|Horror,1978.0,80391
2164,Surf Nazis Must Die,Action|Comedy|Drama|Horror,1987.0,94077
2165,Your Friends and Neighbors,Comedy|Drama,1998.0,119517
2166,Return to Paradise,Crime|Drama|Romance|Thriller,1998.0,124595
2167,Blade,Action|Horror|Thriller,1998.0,120611
2169,Dead Man on Campus,Comedy,1998.0,118301
2170,Wrongfully Accused,Action|Comedy,1998.0,120901
2171,Next Stop Wonderland,Comedy|Drama|Romance,1998.0,119778
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy|Drama,1998.0,120692
2174,Beetlejuice,Comedy|Fantasy,1988.0,94721
2175,Déjà Vu,Drama|Romance,1997.0,119033
2176,Rope,Crime|Drama|Thriller,1948.0,40746
2177,Family Plot,Comedy|Thriller,1976.0,74512
2178,Frenzy,Thriller,1972.0,68611
2179,Topaz,Thriller,1969.0,65112
2180,Torn Curtain,Thriller,1966.0,61107
2181,Marnie,Drama|Mystery|Romance|Thriller,1964.0,58329
2182,"Wrong Man, The",Drama|Film-Noir|Thriller,1956.0,51207
2183,"Man Who Knew Too Much, The",Adventure|Drama|Mystery|Thriller,1956.0,49470
2184,"Trouble with Harry, The",Comedy|Mystery,1955.0,48750
2185,I Confess,Thriller,1953.0,45897
2186,Strangers on a Train,Crime|Drama|Film-Noir|Thriller,1951.0,44079
2187,Stage Fright,Mystery|Romance|Thriller,1950.0,42994
2188,54,Drama,1998.0,120577
2190,Why Do Fools Fall In Love?,Drama,1998.0,123324
2193,Willow,Action|Adventure|Fantasy,1988.0,96446
2194,"Untouchables, The",Action|Crime|Drama,1987.0,94226
2195,Dirty Work,Comedy,1998.0,120654
2196,Knock Off,Action,1998.0,120724
2201,"Paradine Case, The",Drama,1947.0,39694
2202,Lifeboat,Drama|War,1944.0,37017
2203,Shadow of a Doubt,Crime|Drama|Thriller,1943.0,36342
2204,Saboteur,Mystery|Thriller,1942.0,35279
2205,Mr. & Mrs. Smith,Comedy|Romance,1941.0,33922
2206,Suspicion,Film-Noir|Mystery|Thriller,1941.0,34248
2207,Jamaica Inn,Drama,1939.0,31505
2208,"Lady Vanishes, The",Drama|Mystery|Thriller,1938.0,30341
2210,Sabotage,Thriller,1936.0,28212
2211,Secret Agent,Thriller,1936.0,28231
2212,"Man Who Knew Too Much, The",Drama|Thriller,1934.0,25452
2226,"Ring, The",Drama,1927.0,18328
2227,"Lodger: A Story of the London Fog, The",Crime|Drama|Thriller,1927.0,17075
2231,Rounders,Drama,1998.0,128442
2232,Cube,Horror|Mystery|Sci-Fi|Thriller,1997.0,123755
2236,Simon Birch,Drama,1998.0,124879
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975.0,73817
2240,My Bodyguard,Drama,1980.0,81207
2241,Class,Comedy,1983.0,85346
2243,Broadcast News,Comedy|Drama|Romance,1987.0,92699
2244,"Allnighter, The",Comedy|Romance,1987.0,92537
2245,Working Girl,Comedy|Drama|Romance,1988.0,96463
2247,Married to the Mob,Comedy,1988.0,95593
2248,Say Anything...,Comedy|Drama|Romance,1989.0,98258
2249,My Blue Heaven,Comedy,1990.0,100212
2252,Hero,Comedy|Drama,1992.0,104412
2253,Toys,Comedy|Fantasy,1992.0,105629
2255,Young Doctors in Love,Comedy,1982.0,84938
2256,Parasite,Horror|Sci-Fi,1982.0,84472
2257,No Small Affair,Comedy|Romance,1984.0,87810
2259,Blame It on Rio,Comedy|Romance,1984.0,86973
2260,Wisdom,Crime|Drama,1986.0,92225
2261,One Crazy Summer,Comedy,1986.0,91680
2262,About Last Night...,Comedy|Drama|Romance,1986.0,90583
2263,"Seventh Sign, The",Drama|Fantasy|Thriller,1988.0,96073
2264,We're No Angels,Comedy|Crime,1989.0,98625
2265,Nothing But Trouble,Adventure|Comedy,1991.0,102558
2266,"Butcher's Wife, The",Comedy|Romance,1991.0,101523
2267,Mortal Thoughts,Mystery|Thriller,1991.0,102469
2268,"Few Good Men, A",Crime|Drama|Thriller,1992.0,104257
2269,Indecent Proposal,Drama|Romance,1993.0,107211
2271,Permanent Midnight,Drama,1998.0,120788
2272,One True Thing,Drama,1998.0,120776
2273,Rush Hour,Action|Comedy|Crime|Thriller,1998.0,120812
2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998.0,118736
2278,Ronin,Action|Crime|Thriller,1998.0,122690
2279,Urban Legend,Horror|Thriller,1998.0,146336
2280,Clay Pigeons,Crime,1998.0,118863
2281,Monument Ave.,Action|Crime|Drama,1998.0,119802
